user_id,date,complete_response,age_bucket,age,age_gen,education,ethnicity,gender,children,hh_size,income,job_ref,marital_status,postal_code,census_division,census_region,state,urbanicity,demo_weight,any_shock,n_shock,lshock_type,lshock_size,lshock_size_imputed,lshock_paid_3m,lshock_amt_paid_3m,lshock_paid_csacct,lshock_paid_retacct,lshock_paid_ccard_sm,lshock_paid_ccard_mm,lshock_paid_ffloan,lshock_paid_pdloan,lshock_paid_bloan,lshock_paid_heloc,lshock_paid_redspend,lshock_paid_mispay,lshock_paid_incinc,lshock_paid_solbel,lshock_paid_dk,lshock_paid_other,lshock_hh_inc,lshock_hh_inc_imputed,lshock_month,lshock_month_imputed,lshock_pred,lshock_prev,hh_liquidity,hh_emergency_fund,hh_credit,hh_credit_score,other_shocks,other_shock_totsize,pastdue_lcc_6m,pastdue_rm_6m,collections_6m,utility_cutoff_6m,repo_notice_6m,eviction_notice_6m,no_adverse_outcome_6m,hh_inc_oct25,hh_inc_oct25_imputed,hh_liquidity_oct25,hh_emergency_fund_oct25,hh_credit_score_oct25,pastdue_lcc_oct25,pastdue_rm_oct25,collections_oct25,utility_cutoff_oct25,repo_notice_oct25,eviction_notice_oct25,no_adverse_outcome_oct25,shock_forecast,lshock_hh_inc_annual,lshock_hh_inc_bin_annual,lshock_hh_inc_conflict
8784409,2026-03-21,1,35-44,44,Millennials [1982-1995],High School/GED,White/Caucasian,Female,1,2,- $20k,84538,Widower,1970,New England,Northeast,NA,Urban,NA,1,1 time,Legal expenses/taxes/fines,1000,0,Partially paid within 3 months,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,1,2025-01-01,0,Impossible (0% chance),0,"$5,000 - $7,500",5 months,Sufficient credit,660-720,0,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,21000,$20k-40k,Overreported monthly
8892738,2026-03-21,1,35-44,37,Millennials [1982-1995],Some College or university,White/Caucasian,Female,1,2,- $20k,84538,Married,74014,West South Central,South,NA,Suburban,0.4296360271,1,1 time,Moving/Relocation costs,5,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2025-05-01,0,Equally likely and unlikely(50% chance),1,"$500 - $1,000",2 months,Insufficient credit,720-780,0,NA,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,60,- $20k,No conflict
6172757,2026-03-21,1,55-64,63,Boomers+ [< 1965],4 year College Degree,White/Caucasian,Female,0,2,$125k +,84538,Married,32536,South Atlantic,South,NA,Rural,1.295765139,1,1 time,Medical/Dental expenses,12000,0,Not paid at all within 3 months,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,0,2025-11-01,1,Impossible (0% chance),1,"More than $50,000",6 months,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,79200,$60k-80k,Underreported monthly
7360581,2026-03-21,1,45-54,52,Gen X [1965-1981],Graduate Degree,White/Caucasian,Male,0,2,$125k +,84538,Divorced,78724,West South Central,South,NA,Suburban,1.43380072,1,2 times,Home/Appliance repair,4500,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,2025-05-01,0,Unlikely (25% chance),0,"$20,000 - $50,000",6 months,Sufficient credit,720-780,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,300000,$125k +,No conflict
6603715,2026-03-21,1,45-54,50,Gen X [1965-1981],4 year College Degree,White/Caucasian,Female,0,1,$80k-100k,84538,Never married,15236,Mid-Atlantic,Northeast,NA,Urban,0.7104283668,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,780-850,0,0,0,0,0,0,1,NA,NA,NA,NA
138167,2026-03-21,1,55-64,61,Gen X [1965-1981],High School/GED,White/Caucasian,Female,1,3,$40k-60k,84538,Married,6790,New England,Northeast,NA,Suburban,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,0,NA,NA,720-780,0,0,0,0,0,0,1,NA,NA,NA,NA
1807554,2026-03-21,1,25-34,33,Millennials [1982-1995],Graduate Degree,Asian,Female,0,5,$100k-125k,84538,Never married,91780,Pacific,West,NA,Urban,0.4415044456,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,0,NA,NA,720-780,0,0,0,0,0,0,1,0,NA,NA,NA
5443969,2026-03-21,1,65+,90,Boomers+ [< 1965],Some College or university,White/Caucasian,Female,0,1,$20k-40k,84538,Widower,77583,West South Central,South,NA,Suburban,1.750316078,1,1 time,Vehicle repair/replacement,3200,0,Not paid at all within 3 months,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675,0,2025-04-01,0,Unlikely (25% chance),0,"$500 - $1,000",Less than 1 month,Sufficient credit,660-720,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20100,$20k-40k,No conflict
6881142,2026-03-21,1,65+,72,Boomers+ [< 1965],High School/GED,White/Caucasian,Female,0,1,$20k-40k,84538,Widower,28601,South Atlantic,South,NA,Suburban,0.6407174451,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600,0,"$1,000 - $2,500",Less than 1 month,300-540,0,0,1,0,0,0,0,1,NA,NA,NA
8703764,2026-03-21,1,55-64,56,Gen X [1965-1981],High School/GED,White/Caucasian,Female,0,2,$125k +,84538,Married,30752,South Atlantic,South,NA,Rural,0.5901654149,1,1 time,Home/Appliance repair,400,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,0,NA,1,Likely (75% chance),0,"$2,500 - $5,000",Less than 1 month,NA,660-720,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,81600,$80k-100k,Underreported monthly
252283,2026-03-21,1,45-54,52,Gen X [1965-1981],4 year College Degree,Asian,Female,0,1,$100k-125k,84538,Widower,97225,Pacific,West,NA,Urban,0.9718494696,1,2 times,Veterinary/Pet care expenses,650,0,Paid in full within 3 months,100%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3300,0,2025-06-01,0,Unlikely (25% chance),0,"$20,000 - $50,000",Less than 1 month,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,39600,$20k-40k,Underreported monthly
2954898,2026-03-21,1,35-44,43,Millennials [1982-1995],Some Graduate School,White/Caucasian,Female,1,6,$100k-125k,84538,Married,19001,Mid-Atlantic,Northeast,NA,Urban,NA,1,4 times,Veterinary/Pet care expenses,850,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4600,0,2025-06-01,0,Impossible (0% chance),0,"$20,000 - $50,000",6 months,Sufficient credit,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,55200,$40k-60k,Underreported monthly
3262870,2026-03-21,1,55-64,62,Boomers+ [< 1965],2 year College Degree,White/Caucasian,Female,0,3,$80k-100k,84538,Married,35244,East South Central,South,NA,Suburban,NA,1,1 time,Gift/Loan to family/friend,13000,0,Paid in full within 3 months,100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,2026-01-01,0,Impossible (0% chance),0,NA,1 month,No credit,660-720,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,84000,$80k-100k,No conflict
7121973,2026-03-21,1,55-64,56,Gen X [1965-1981],Some College or university,White/Caucasian,Female,0,1,$20k-40k,84538,Never married,54603,East North Central,Midwest,NA,Suburban,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,1,$0 - $100,3 months,300-540,0,0,1,0,0,0,0,0.3,NA,NA,NA
1122276,2026-03-21,1,65+,67,Boomers+ [< 1965],Some College or university,White/Caucasian,Female,0,4,$125k +,84538,Married,32713,South Atlantic,South,NA,Suburban,2.188081965,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA
6996497,2026-03-21,1,65+,73,Boomers+ [< 1965],Graduate Degree,White/Caucasian,Female,0,2,$125k +,84538,Married,24090,South Atlantic,South,NA,Rural,1.378433316,1,2 times,Home/Appliance repair,2900,0,Paid in full within 3 months,100%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12000,0,2025-11-01,0,Impossible (0% chance),0,"More than $50,000",More than 12 months,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,144000,$125k +,No conflict
8245526,2026-03-21,1,55-64,64,Boomers+ [< 1965],High School/GED,White/Caucasian,Female,0,2,$40k-60k,84538,Divorced,92313,Pacific,West,NA,Urban,NA,1,2 times,Funeral/Burial expenses,1325,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2980,0,2025-08-01,0,Unlikely (25% chance),0,"$2,500 - $5,000",2 months,Sufficient credit,720-780,NA,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,35760,$20k-40k,Underreported monthly
7464806,2026-03-21,1,65+,67,Boomers+ [< 1965],High School/GED,White/Caucasian,Female,0,1,- $20k,84538,Divorced,32754,South Atlantic,South,NA,Rural,0.6163616119,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,0,$100 - $500,Less than 1 month,660-720,0,0,0,0,0,0,1,0,NA,NA,NA
2492029,2026-03-21,1,45-54,53,Gen X [1965-1981],Graduate Degree,Black or African American,Male,1,4,$125k +,84538,Married,44122,East North Central,Midwest,NA,Urban,2.175118026,1,3 times,Funeral/Burial expenses,13500,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,2025-11-01,0,Impossible (0% chance),0,"More than $50,000",More than 12 months,Sufficient credit,720-780,1,2000,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,84000,$80k-100k,Underreported monthly
2986414,2026-03-21,1,65+,66,Boomers+ [< 1965],Some College or university,Black or African American,Female,1,NA,$40k-60k,84538,Never married,30093,South Atlantic,South,NA,Suburban,1.316781385,1,2 times,Vehicle repair/replacement,1000,0,Paid in full within 3 months,100%,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4500,1,2025-12-01,0,Impossible (0% chance),0,NA,Less than 1 month,Sufficient credit,300-540,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,54000,$40k-60k,No conflict
1742582,2026-03-21,1,65+,65,Boomers+ [< 1965],4 year College Degree,Hispanic/Latino,Female,0,3,$40k-60k,84538,Married,33881,South Atlantic,South,NA,Suburban,0.4027578767,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,0,NA,NA,780-850,0,0,0,0,0,0,1,NA,NA,NA,NA
1897856,2026-03-21,1,55-64,59,Gen X [1965-1981],Graduate Degree,Black or African American,Female,0,3,$125k +,84538,Married,23831,South Atlantic,South,NA,Suburban,1.939095719,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,1,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA
9076546,2026-03-21,1,55-64,64,Boomers+ [< 1965],High School/GED,Hispanic/Latino,Female,0,2,- $20k,84538,Married,89107,Mountain,West,NA,Urban,0.9231179989,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,1,$100 - $500,Less than 1 month,600-660,0,0,0,0,0,0,1,0.1,NA,NA,NA
8874976,2026-03-21,1,55-64,59,Gen X [1965-1981],Some College or university,White/Caucasian,Female,0,2,$20k-40k,84538,Married,83607,Mountain,West,NA,Suburban,NA,1,2 times,Medical/Dental expenses,190000,0,Partially paid within 3 months,About 50%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,1,2025-08-01,1,Impossible (0% chance),0,"$1,000 - $2,500",3 months,NA,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,54000,$40k-60k,Overreported monthly
2036783,2026-03-21,1,35-44,39,Millennials [1982-1995],Graduate Degree,Asian,Male,0,1,$60k-80k,84538,Never married,78239,West South Central,South,NA,Urban,2.263728768,1,More than 10 times,Legal expenses/taxes/fines,150000,0,Not paid at all within 3 months,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,1,2025-01-01,0,Equally likely and unlikely(50% chance),1,"More than $50,000",More than 12 months,No credit,780-850,1,20000,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,54000,$40k-60k,Underreported monthly
6694722,2026-03-21,1,55-64,62,Boomers+ [< 1965],2 year College Degree,White/Caucasian,Female,0,1,$20k-40k,84538,Widower,37920,East South Central,South,NA,Suburban,0.685077276,1,3 times,Home/Appliance repair,1050,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,0,2025-02-01,0,Unlikely (25% chance),0,"$1,000 - $2,500",Less than 1 month,Sufficient credit,780-850,1,1500,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,16416,- $20k,Underreported monthly
8171156,2026-03-21,1,45-54,51,Gen X [1965-1981],High School/GED,White/Caucasian,Female,0,2,$80k-100k,84538,Married,12491,Mid-Atlantic,Northeast,NA,Rural,NA,1,1 time,Vehicle repair/replacement,30000,0,Partially paid within 3 months,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,2026-01-01,0,Impossible (0% chance),0,"$2,500 - $5,000",1 month,Insufficient credit,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,12000,- $20k,Underreported monthly
8642347,2026-03-21,1,65+,65,Boomers+ [< 1965],Some College or university,White/Caucasian,Female,0,2,$60k-80k,84538,Married,23890,South Atlantic,South,NA,Rural,NA,1,2 times,Utility bill increase,6580,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5465,0,2026-02-01,0,Likely (75% chance),1,"$20,000 - $50,000",6 months,No credit,660-720,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,65580,$60k-80k,No conflict
6517836,2026-03-21,1,35-44,35,Millennials [1982-1995],Graduate Degree,White/Caucasian,Female,0,1,$60k-80k,84538,Never married,55438,West North Central,Midwest,NA,Suburban,1.595397856,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,0,"$7,500 - $10,000",2 months,720-780,0,0,0,0,0,0,1,0.2,NA,NA,NA
7949193,2026-03-21,1,65+,76,Boomers+ [< 1965],Some Graduate School,White/Caucasian,Female,0,2,$40k-60k,84538,Married,49855,East North Central,Midwest,NA,Rural,0.4775452455,1,1 time,Home/Appliance repair,2000,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,1,2025-08-01,0,Unlikely (25% chance),0,NA,12 months,Insufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54000,$40k-60k,No conflict
9298579,2026-03-21,1,65+,72,Boomers+ [< 1965],High School/GED,White/Caucasian,Female,0,2,$40k-60k,84538,Widower,16142,Mid-Atlantic,Northeast,NA,Rural,0.4477214821,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3800,0,"$7,500 - $10,000",6 months,300-540,0,0,0,0,0,0,1,0,NA,NA,NA
1294104,2026-03-21,1,55-64,64,Boomers+ [< 1965],Graduate Degree,Black or African American,Female,0,3,$100k-125k,84538,Married,27583,South Atlantic,South,NA,Rural,0.8875811043,1,2 times,Vehicle repair/replacement,1358,0,Not paid at all within 3 months,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,0,2025-05-01,0,Impossible (0% chance),0,$100 - $500,2 months,Sufficient credit,540-600,0,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81600,$80k-100k,Underreported monthly
3640714,2026-03-21,1,35-44,39,Millennials [1982-1995],4 year College Degree,White/Caucasian,Female,1,4,$80k-100k,84538,Married,20121,South Atlantic,South,NA,Urban,0.4224196578,1,2 times,Computer/Phone repair/replacement,200,0,Partially paid within 3 months,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4600,0,2025-03-01,0,Impossible (0% chance),1,"$7,500 - $10,000",1 month,Sufficient credit,660-720,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,55200,$40k-60k,Underreported monthly
8130848,2026-03-21,1,55-64,56,Gen X [1965-1981],High School/GED,White/Caucasian,Female,0,2,$80k-100k,84538,Married,60543,East North Central,Midwest,NA,Suburban,0.5810603375,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,0,NA,NA,780-850,0,0,0,0,0,0,1,0.5,NA,NA,NA
5556455,2026-03-21,1,35-44,44,Millennials [1982-1995],Graduate Degree,White/Caucasian,Female,0,3,- $20k,84538,Never married,6117,New England,Northeast,NA,Suburban,0.3387847364,1,2 times,Home/Appliance repair,2885,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,2025-03-01,0,Unlikely (25% chance),0,"$5,000 - $7,500",3 months,No credit,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,15600,- $20k,No conflict
6849722,2026-03-21,1,55-64,58,Gen X [1965-1981],Graduate Degree,White/Caucasian,Female,0,2,$125k +,84538,Married,33414,South Atlantic,South,NA,Suburban,NA,1,1 time,Medical/Dental expenses,1479,0,Paid in full within 3 months,100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,1,2025-01-01,0,Likely (75% chance),0,NA,More than 12 months,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA
1590379,2026-03-21,1,25-34,32,Millennials [1982-1995],Some College or university,Hispanic/Latino,Male,1,2,- $20k,84538,Never married,90650,Pacific,West,NA,Urban,3.825804696,1,2 times,Medical/Dental expenses,1489,0,Partially paid within 3 months,About 50%,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1300,0,2025-02-01,0,Unlikely (25% chance),0,$100 - $500,1 month,Insufficient credit,660-720,0,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,15600,- $20k,No conflict
6214070,2026-03-21,1,65+,69,Boomers+ [< 1965],4 year College Degree,White/Caucasian,Female,0,2,$40k-60k,84538,Married,29541,South Atlantic,South,NA,Suburban,0.3971911422,1,2 times,Home/Appliance repair,965,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,0,2026-03-01,0,Unlikely (25% chance),0,NA,5 months,NA,NA,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,45600,$40k-60k,No conflict
2933422,2026-03-21,1,35-44,35,Millennials [1982-1995],4 year College Degree,White/Caucasian,Male,0,2,$125k +,84538,Married,22033,South Atlantic,South,NA,Urban,1.238715975,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,0,"$2,500 - $5,000",3 months,780-850,0,0,0,0,0,0,1,0.7,NA,NA,NA
8856083,2026-03-21,1,35-44,42,Millennials [1982-1995],High School/GED,Hispanic/Latino,Male,0,5,- $20k,84538,Married,10977,Mid-Atlantic,Northeast,NA,Urban,0.776653366,1,3 times,Funeral/Burial expenses,200,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,1,2025-02-01,0,Impossible (0% chance),0,$100 - $500,3 months,Insufficient credit,660-720,0,NA,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,21000,$20k-40k,Overreported monthly
8071499,2026-03-21,1,25-34,27,Gen Z [> 1995],High School/GED,White/Caucasian,Male,1,4,$60k-80k,84538,Living with partner,26037,South Atlantic,South,NA,Rural,0.4157776515,1,3 times,Vehicle repair/replacement,575,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,2026-02-01,0,Likely (75% chance),0,"$10,000 - $20,000",1 month,Insufficient credit,660-720,1,2000,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,27600,$20k-40k,Underreported monthly
947305,2026-03-21,1,45-54,48,Gen X [1965-1981],Some College or university,Black or African American,Female,1,3,$40k-60k,84538,Never married,27522,South Atlantic,South,NA,Rural,0.5763028786,1,NA,Utility bill increase,1458,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,NA,1,Impossible (0% chance),0,"$1,000 - $2,500",6 months,Sufficient credit,660-720,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,36000,$20k-40k,Underreported monthly
7120321,2026-03-21,1,35-44,43,Millennials [1982-1995],Graduate Degree,White/Caucasian,Female,0,3,$125k +,84538,Married,68025,West North Central,Midwest,NA,Suburban,1.151733641,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7000,0,"$7,500 - $10,000",1 month,600-660,0,0,0,0,0,0,1,1,NA,NA,NA
1529251,2026-03-21,1,35-44,42,Millennials [1982-1995],Graduate Degree,White/Caucasian,Female,0,2,$125k +,84538,Married,8016,Mid-Atlantic,Northeast,NA,Rural,1.255780598,1,2 times,Veterinary/Pet care expenses,4500,0,Partially paid within 3 months,About 50%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,2025-12-01,0,Impossible (0% chance),0,"$10,000 - $20,000",3 months,Sufficient credit,780-850,1,1000,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,96000,$80k-100k,Underreported monthly
2347985,2026-03-21,1,65+,78,Boomers+ [< 1965],Graduate Degree,White/Caucasian,Female,0,1,$40k-60k,84538,Never married,30241,South Atlantic,South,NA,Suburban,0.6565323215,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,0,"$5,000 - $7,500",4 months,NA,0,0,0,0,0,0,1,0,NA,NA,NA
832579,2026-03-21,1,35-44,38,Millennials [1982-1995],4 year College Degree,White/Caucasian,Female,1,4,$100k-125k,84538,Married,80817,Mountain,West,NA,Suburban,0.6565850225,1,1 time,Legal expenses/taxes/fines,5300,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,2026-02-01,0,Equally likely and unlikely(50% chance),1,"More than $50,000",6 months,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,144000,$125k +,Overreported monthly
1647233,2026-03-21,1,65+,72,Boomers+ [< 1965],4 year College Degree,White/Caucasian,Female,0,2,$60k-80k,84538,Married,72315,West South Central,South,NA,Rural,0.60625697,1,NA,Home/Appliance repair,15000,0,Not paid at all within 3 months,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,1,2025-09-01,0,Likely (75% chance),0,"$500 - $1,000",Less than 1 month,No credit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300000,$125k +,Overreported monthly
2905544,2026-03-21,1,55-64,60,Gen X [1965-1981],Graduate Degree,White/Caucasian,Female,0,2,$100k-125k,84538,Married,68007,West North Central,Midwest,NA,Suburban,0.6298318508,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500,0,"$20,000 - $50,000",3 months,780-850,0,0,0,0,0,0,1,0.5,NA,NA,NA
4480988,2026-03-21,1,55-64,59,Gen X [1965-1981],Graduate Degree,White/Caucasian,Male,0,2,$125k +,84538,Married,24060,South Atlantic,South,NA,Suburban,0.6683310532,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11000,0,"More than $50,000",8 months,780-850,0,0,0,0,0,0,1,0.4,NA,NA,NA
1330270,2026-03-21,1,55-64,60,Gen X [1965-1981],Less than high school,White/Caucasian,Female,0,1,- $20k,84538,Divorced,49450,East North Central,Midwest,NA,Rural,0.6506510576,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,0,$0 - $100,1 month,NA,0,0,0,0,0,0,1,0.3,NA,NA,NA
